,neighborhood,post title,URL,price,longitude,latitude
1574, (WEST LOOP/RIVER WEST),"AWESOME WEST LOOP 1 BED 1 BATH -- HWD, GRANITE, BALCONY",https://chicago.craigslist.org/chc/apa/d/awesome-west-loop-1-bed-1-bath-hwd/7084582300.html,2121,-87.645753,41.887432
1575, (Chicago - River North),"Boutique West Coast Style 1 Bd w Balcony, H/W Throughout,W/D,Granite!",https://chicago.craigslist.org/chc/apa/d/chicago-boutique-west-coast-style-1-bd/7068304338.html,2100,-87.634764,41.89144
1576, (West Loop),1 Bed + Den in Full Amenities Building,https://chicago.craigslist.org/chc/apa/d/chicago-1-bed-den-in-full-amenities/7081157897.html,2832,-87.644153,41.883232
1577, (River North),Large One Bed in River North - Great Price! w/d in unit!,https://chicago.craigslist.org/chc/apa/d/chicago-large-one-bed-in-river-north/7068374938.html,2100,-87.6373,41.8923
1578," (River North, Merchandise Mart, East Bank)","Spacious River North 1 bed w/ Upscale Features, Balcony, and Amenities",https://chicago.craigslist.org/chc/apa/d/chicago-spacious-river-north-1-bed/7069540530.html,2590,-87.6373,41.8923
1579, (Chicago - River North),"Studio in Luxury Building - W/D, large Closets, AMAZING Rooftop!",https://chicago.craigslist.org/chc/apa/d/chicago-studio-in-luxury-building-d/7069571211.html,1676,-87.6373,41.8923
1580," (River North, Near North, Gold Coast)","Rad River North with a View - 1 Bed/1 Ba w W/D, Walk In Closet, Pool",https://chicago.craigslist.org/chc/apa/d/chicago-rad-river-north-with-view-1-bed/7069667371.html,2145,-87.6373,41.8923
1581, (RIVER NORTH),**RIVER NORTH 1 BED...$2067,https://chicago.craigslist.org/chc/apa/d/chicago-river-north-1-bed2067/7070458412.html,2067,-87.6373,41.8923
1582, (Chicago),***FREE MONTH ON THIS PERFECT MODERN RIVER NORTH 1-BED!***,https://chicago.craigslist.org/chc/apa/d/chicago-free-month-on-this-perfect/7070720992.html,2205,-87.6373,41.8923
1583," (River North, Near North, Gold Coast)","Rad River North with a View - 1 Bed/1 Ba w W/D, Walk In Closet, Pool",https://chicago.craigslist.org/chc/apa/d/chicago-rad-river-north-with-view-1-bed/7071704272.html,2145,-87.6373,41.8923
1584, (Chicago - River North),"Trendy,Luxury,CTA, Walk to bars,shops,nightlife,restaurants, modern",https://chicago.craigslist.org/chc/apa/d/chicago-trendyluxurycta-walk-to/7072358815.html,2321,-87.6373,41.8923
1585, (Chicago - River North),"River North 1 Bd/BA, Close to Cta, Bars, Shops, w/d in unit,gym, pool",https://chicago.craigslist.org/chc/apa/d/chicago-river-north-1-bd-ba-close-to/7072362748.html,2164,-87.6373,41.8923
1586, (Chicago - River North),"Fantastic Deal! River North 1 Bedroom, Movie Theater, Spa, Gym",https://chicago.craigslist.org/chc/apa/d/chicago-fantastic-deal-river-north-1/7072365632.html,2375,-87.6373,41.8923
1587," (River North, Gold Coast, Downtown)",Low-priced River North 1 Bed w/ Balcony & Pool.. Walk to Whole Foods,https://chicago.craigslist.org/chc/apa/d/chicago-low-priced-river-north-1-bed/7072855246.html,1891,-87.6373,41.8923
1588," (River North, Near North, Gold Coast)","River North 1 Bed with Lots of Space, Views, & a Pool",https://chicago.craigslist.org/chc/apa/d/chicago-river-north-1-bed-with-lots-of/7073369464.html,2451,-87.6373,41.8923
1589, (Chicago - River North),River North 1 Bed - Great Price - Awesome LOCATION! - W/D In Unit,https://chicago.craigslist.org/chc/apa/d/chicago-river-north-1-bed-great-price/7073409744.html,1948,-87.6373,41.8923
1590, (Chicago - River North),"AMAZING 1BR - Great Price - Balcony, Gym, Pool!",https://chicago.craigslist.org/chc/apa/d/chicago-amazing-1br-great-price-balcony/7073424952.html,1768,-87.6373,41.8923
1591, (Chicago - River North),Luxury STUDIO w/ GREAT PRICE! Available now!,https://chicago.craigslist.org/chc/apa/d/chicago-luxury-studio-great-price/7074172144.html,1687,-87.6373,41.8923
1592," (River North, Near North, Gold Coast)","Rad River North with a View - 1 Bed/1 Ba w W/D, Walk In Closet, Pool",https://chicago.craigslist.org/chc/apa/d/chicago-rad-river-north-with-view-1-bed/7074989245.html,2145,-87.6373,41.8923
1593," (River North, Near North, Gold Coast)","Rad River North with a View - 1 Bed/1 Ba w W/D, Walk In Closet, Pool",https://chicago.craigslist.org/chc/apa/d/chicago-rad-river-north-with-view-1-bed/7074990034.html,2145,-87.6373,41.8923
1594," (River North, Gold Coast, Merchandise Mar)",River North Convertible - Available NOW!  100,https://chicago.craigslist.org/chc/apa/d/chicago-river-north-convertible/7075687901.html,2176,-87.6373,41.8923
1595," (Norwood Park, Chicago)",6218 N. Nordica - One bedroom apartment,https://chicago.craigslist.org/nch/apa/d/chicago-6218-nordica-one-bedroom/7080560923.html,,-87.802498,41.994744
1596, (Edison Park),1 bedroom apartment available in great Edison Park area!,https://chicago.craigslist.org/chc/apa/d/1-bedroom-apartment-available-in-great/7083660285.html,950,-87.810061,41.98983
1597, (6678-80 N Olympia Ave - Edison Park),CAGAN MANAGEMENT 1 bedroom apartments available 6678-80 N Olympia Ave,https://chicago.craigslist.org/nch/apa/d/chicago-cagan-management-1-bedroom/7079789410.html,,-87.813753,42.002185
1598, (Norwood Park),"Gorgeous Bright 3 Bed 1 1/2 Bath , Stunning Kitchen, Laundry(6947)",https://chicago.craigslist.org/chc/apa/d/harwood-heights-gorgeous-bright-3-bed/7070278850.html,1675,-87.800994,41.979763
1599, (Park Ridge),Park Ridge small 1 bedroom near Blue Line L stop at Cumberland,https://chicago.craigslist.org/nwc/apa/d/chicago-park-ridge-small-1-bedroom-near/7080842162.html,900,-87.83093,41.985749
1600, (Niles),Absolutely gorgeous large 2 bedrooms 1 bath in Niles.,https://chicago.craigslist.org/nch/apa/d/niles-absolutely-gorgeous-large-2/7072922136.html,1250,-87.806683,42.018374
1601, (Jefferson Park South Edgebrook),Jefferson Park Garden Studio Apartment,https://chicago.craigslist.org/chc/apa/d/chicago-jefferson-park-garden-studio/7074379978.html,825,-87.776899,41.990167
1602, (Harwood Heights),SPACIOUS STUDIO - MOVE IN READY,https://chicago.craigslist.org/nwc/apa/d/harwood-heights-spacious-studio-move-in/7070510909.html,,-87.805438,41.968026
1603, (Cumberland and Kennedy Expwy.),"1 BR, Cumberland & Foster by L and Expressway",https://chicago.craigslist.org/nch/apa/d/harwood-heights-1-br-cumberland-foster/7075461259.html,,-87.836662,41.977551
1604, (Cumberland and Kennedy Expwy.),"1 BR, O'Hare area, Walk to Blue Line or Bus",https://chicago.craigslist.org/nch/apa/d/harwood-heights-1-br-ohare-area-walk-to/7079948964.html,,-87.836662,41.977551
1605, (OHare Cumberland/Kennedy),OHare Studio- Walk to Blue Line,https://chicago.craigslist.org/chc/apa/d/harwood-heights-ohare-studio-walk-to/7084459815.html,815,-87.836662,41.977551
1606, (Chicago - O'Hare),"Large 1 Bed Near O'Hare Airport & Blue Line , Heat & Parking Included",https://chicago.craigslist.org/chc/apa/d/chicago-large-1-bed-near-ohare-airport/7078388001.html,1050,-87.83672,41.976767
1607, (Chicago - O'Hare),"Large 1 Bed Near O'Hare Airport & Blue Line , Heat & Parking Included",https://chicago.craigslist.org/chc/apa/d/chicago-large-1-bed-near-ohare-airport/7070295623.html,1050,-87.837152,41.977135
1608, (Jefferson Park),__Jefferson Park / Gladstone Park__5 beds__HUGE House___Great Deal!,https://chicago.craigslist.org/chc/apa/d/chicago-jefferson-park-gladstone-park5/7074752697.html,2600,-87.771846,41.984931
1609, (Dickens & Central Park),"Beautifully Rehabbed 1 Bed/1 Bath in Logan Square,  Avail: Now!",https://chicago.craigslist.org/chc/apa/d/chicago-beautifully-rehabbed-1-bed-1/7068576783.html,1425,-87.7043,41.9209
1610, (Kedzie & Fullerton),"Incredible Studio, 1 Bath in Logan Square, Available: 3/1/2020",https://chicago.craigslist.org/chc/apa/d/chicago-incredible-studio-1-bath-in/7068628348.html,1330,-87.7043,41.9209
1611, (Chicago - Bucktown),Rehabbed Studio Loft! Granite/Stainless. Hardwood Floors.,https://chicago.craigslist.org/chc/apa/d/chicago-rehabbed-studio-loft-granite/7069736978.html,1650,-87.7043,41.9209
1612, (Chicago - Lincoln Park),Great Value 1BR with WD in unit in Lincoln Park!,https://chicago.craigslist.org/chc/apa/d/chicago-great-value-1br-with-wd-in-unit/7070224163.html,1525,-87.7043,41.9209
1613, (Kedzie & Fullerton),"Incredible Studio, 1 Bath in Logan Square, Available: 3/1/2020",https://chicago.craigslist.org/chc/apa/d/chicago-incredible-studio-1-bath-in/7070283694.html,1330,-87.7043,41.9209
1614, (Dickens & Central Park),"Choice 1 Bedroom, 1 Bath in Logan Square, Available: Now",https://chicago.craigslist.org/chc/apa/d/chicago-choice-1-bedroom-1-bath-in/7070315454.html,1350,-87.7043,41.9209
1615, (Logan Square),Logan Square 1 bedroom heat included,https://chicago.craigslist.org/chc/apa/d/chicago-logan-square-1-bedroom-heat/7071886580.html,1095,-87.7043,41.9209
1616, (Chicago),"Cute, Logan Square, free laundry, central air, deck",https://chicago.craigslist.org/chc/apa/d/chicago-cute-logan-square-free-laundry/7072076705.html,1100,-87.7043,41.9209
1617, (Chicago),Extremely spacious one bedroom with one bathroom Available,https://chicago.craigslist.org/chc/apa/d/chicago-extremely-spacious-one-bedroom/7072251838.html,1499,-87.7043,41.9209
1618, (Wicker Park),1.5 MONTHS FREE on this 1 bed 1 bath Blue Line New Dog Run,https://chicago.craigslist.org/chc/apa/d/chicago-15-months-free-on-this-1-bed-1/7073605621.html,1900,-87.7043,41.9209
1619, (logan square),NO DEPOSIT<ALL UTILITY INCLUDED,https://chicago.craigslist.org/chc/apa/d/chicago-no-depositall-utility-included/7073926106.html,,-87.7043,41.9209
1620, (Humboldt Park),Affordable Housing for residents with limited income,https://chicago.craigslist.org/chc/apa/d/chicago-affordable-housing-for/7074834579.html,897,-87.7043,41.9209
1621, (Lakeview),Luxury One Bedroom,https://chicago.craigslist.org/chc/apa/d/chicago-luxury-one-bedroom/7075473432.html,2350,-87.7043,41.9209
1622, (Chicago - Bucktown),"Bucktown Studio -- Loft Apartment, Central AC, Laundry In-Unit",https://chicago.craigslist.org/chc/apa/d/chicago-bucktown-studio-loft-apartment/7077824816.html,1650,-87.7043,41.9209
1623, (Chicago - Bucktown),"BuckTown living ! 1bd/1ba.  close to cta, bars, shops,sky deck,",https://chicago.craigslist.org/chc/apa/d/chicago-bucktown-living-1bd-1ba-close/7083495033.html,1769,-87.7043,41.9209
1624, (Logan Square),Second FLOOR close to Palmer Park in Logan Square,https://chicago.craigslist.org/chc/apa/d/chicago-second-floor-close-to-palmer/7068811620.html,1500,-87.705356,41.919232
1625, (Logan Square),Second FLOOR close to Palmer Park in Logan Square,https://chicago.craigslist.org/chc/apa/d/chicago-second-floor-close-to-palmer/7075012003.html,1500,-87.705356,41.919232
1626, (Logan Square),Second FLOOR close to Palmer Park in Logan Square,https://chicago.craigslist.org/chc/apa/d/chicago-second-floor-close-to-palmer/7080319516.html,1500,-87.705356,41.919232
1627, (Logan Square),Second FLOOR close to Palmer Park in Logan Square,https://chicago.craigslist.org/chc/apa/d/chicago-second-floor-close-to-palmer/7083969039.html,1425,-87.705356,41.919232
1628, (Logan Square),"Big 1 bedroom, in a good building",https://chicago.craigslist.org/chc/apa/d/chicago-big-1-bedroom-in-good-building/7079025621.html,1200,-87.704115,41.916793
1629, (Logan Square),"Large, Renovated, Vintage Apartment in the Heart of Logan Square",https://chicago.craigslist.org/chc/apa/d/chicago-large-renovated-vintage/7070926809.html,1150,-87.709256,41.922932
1630, (Kedzie & Fullerton),"Dynamite Studio, 1 Bath in Logan Square, Available: Now",https://chicago.craigslist.org/chc/apa/d/chicago-dynamite-studio-1-bath-in-logan/7067493762.html,1225,-87.707256,41.924632
1631, (Logan Square),"Logan Square 1Br, 1Bath Residential Rental",https://chicago.craigslist.org/chc/apa/d/chicago-logan-square-1br-1bath/7080729852.html,1575,-87.707256,41.924632
1632, (2425 N. Kedzie - Logan Square),"Huge 1 Bed Logan Square, 1/8 Mile to Blue Line, Heat Included, No Pets",https://chicago.craigslist.org/chc/apa/d/chicago-huge-1-bed-logan-square-1-8/7076932899.html,1575,-87.707654,41.925066
1633, (Logan Square),"Huge pet friendly 1-bedroom apt with in-unit W/D, dishwasher",https://chicago.craigslist.org/chc/apa/d/chicago-huge-pet-friendly-1-bedroom-apt/7074219048.html,2295,-87.710702,41.921854
1634," (Logan Square, Chicago)","Logan Square 1Bed, 1 Bath Vintage Condo",https://chicago.craigslist.org/chc/apa/d/chicago-logan-square-1bed-1-bath/7080728440.html,1400,-87.70721,41.926148
1635, (Logan Square),2bd/1ba Plus Den Updated Vintage Apartment,https://chicago.craigslist.org/chc/apa/d/chicago-2bd-1ba-plus-den-updated/7076444979.html,1950,-87.702736,41.914622
1636, (Logan Square),Private Coach House for Rent-Simply Incredible,https://chicago.craigslist.org/chc/apa/d/chicago-private-coach-house-for-rent/7081711601.html,1295,-87.713656,41.919132
1637, (Logan Square),Logan Square 1 Bed Close 2 the SQ! HWF|Lots of Closet Space|Cats Ok!,https://chicago.craigslist.org/chc/apa/d/chicago-logan-square-1-bed-close-2-the/7084736858.html,1350,-87.709293,41.927093
1638, (logan square),Logan 1 Bed off the Square w/HWF|Cats Ok|No Deposit!,https://chicago.craigslist.org/chc/apa/d/chicago-logan-1-bed-off-the-square/7084803309.html,1350,-87.709293,41.927093
1639, (Humboldt Park/Logan Square),Amazing Humboldt/Logan/606 Gem,https://chicago.craigslist.org/chc/apa/d/chicago-amazing-humboldt-logan-606-gem/7079074018.html,1540,-87.701756,41.913883
1640, (Chicago - Logan Square),Best Deal in Logan-- Spacious Studio Near the Blue Line!,https://chicago.craigslist.org/chc/apa/d/chicago-best-deal-in-logan-spacious/7068163134.html,995,-87.708016,41.928237
1641, (Chicago - Logan Square),Best Deal in Logan-- Spacious Studio Near the Blue Line,https://chicago.craigslist.org/chc/apa/d/chicago-best-deal-in-logan-spacious/7077618140.html,995,-87.708016,41.928237
1642," (Logan Square, Chicago)",1 Bedroom Garden Apartment,https://chicago.craigslist.org/chc/apa/d/chicago-1-bedroom-garden-apartment/7076966499.html,1295,-87.705295,41.928799
1643, (Logan Square),Cozy Garden unit of 3 Unit Building,https://chicago.craigslist.org/chc/apa/d/chicago-cozy-garden-unit-of-3-unit/7080398057.html,1300,-87.704869,41.929016
1644, (Wrightwood & Sawyer),"Phenomenal Studio, 1 Bath in Logan Square, Available: 3/1/2020",https://chicago.craigslist.org/chc/apa/d/chicago-phenomenal-studio-1-bath-in/7067509977.html,995,-87.709356,41.928232
1645, (Logan Square),Great Location W/Walk To The Blueline! Great Floorplan!,https://chicago.craigslist.org/chc/apa/d/chicago-great-location-walk-to-the/7082467424.html,995,-87.709356,41.928232
1646, (Logan Square),Spacious Studio 1 Block from Logan Square Blue Line,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-studio-1-block-from/7069014861.html,1195,-87.709486,41.928241
1647, (Logan Square),Studio Apartment - One block from Logan Square Blue Line,https://chicago.craigslist.org/chc/apa/d/chicago-studio-apartment-one-block-from/7069123359.html,995,-87.709486,41.928241
1648, (Chicago),Gas Included!! Spacious Updated Studio in Great Location!-Logan Square,https://chicago.craigslist.org/chc/apa/d/chicago-gas-included-spacious-updated/7072525419.html,1195,-87.709486,41.928241
1649, (Logan Square),Lovely Large 1 Bedroom in Heart of Logan Square,https://chicago.craigslist.org/chc/apa/d/chicago-lovely-large-1-bedroom-in-heart/7069520772.html,1325,-87.709307,41.928673
1650, (Chicago),BE THE FIRST IN THIS NEW 2BED/1BATH + OFFICE IN WEST LOGAN SQUARE!,https://chicago.craigslist.org/chc/apa/d/chicago-be-the-first-in-this-new-2bed/7083338407.html,1600,-87.703645,41.912113
1651, (logan square),GR8 Renovated Logan 1 Bed Between Park/Field+Tonys! HWF|DW|AC|Pets Ok!,https://chicago.craigslist.org/chc/apa/d/chicago-gr8-renovated-logan-1-bed/7082912708.html,1450,-87.715456,41.924047
1652, (Logan Square),Renovated Large Studio Units in Logan Square - No Security Deposit,https://chicago.craigslist.org/chc/apa/d/chicago-renovated-large-studio-units-in/7082948368.html,1450,-87.692955,41.923748
1653, (Chicago - Logan Square),Renovated Logan Square Studio Near Blue Line.,https://chicago.craigslist.org/chc/apa/d/chicago-renovated-logan-square-studio/7084048471.html,1450,-87.692955,41.923748
1654, (Logan Square),Very Cute Logan Square apt near Blue Line! Central A/C. No Deposit!,https://chicago.craigslist.org/chc/apa/d/chicago-very-cute-logan-square-apt-near/7079734238.html,1495,-87.715756,41.924532
1655, (logan sqaure),Location! Logan 1 Bed Block 2 Blue L/Milwaukee! HWF|Pets Ok|No Dep!,https://chicago.craigslist.org/chc/apa/d/chicago-location-logan-1-bed-block-2/7084793624.html,1495,-87.710856,41.928962
1656, (logan square),Big Updated Logan 1 Bed! Block to the Square|HWF|Cats Ok|No Deposit!,https://chicago.craigslist.org/chc/apa/d/chicago-big-updated-logan-1-bed-block/7082922110.html,1595,-87.712156,41.928332
1657, (Logan Square),1 Bedroom Amazing Location,https://chicago.craigslist.org/chc/apa/d/chicago-1-bedroom-amazing-location/7067557088.html,1195,-87.709156,41.930032
1658, (Logan Square),1 Bedroom Amazing Location,https://chicago.craigslist.org/chc/apa/d/chicago-1-bedroom-amazing-location/7070240828.html,1195,-87.709156,41.930032
1659, (Logan Square),1 Bedroom Amazing Location,https://chicago.craigslist.org/chc/apa/d/chicago-1-bedroom-amazing-location/7076608815.html,1150,-87.709156,41.930032
1660, (Logan Square),1 Bedroom Amazing Location,https://chicago.craigslist.org/chc/apa/d/chicago-1-bedroom-amazing-location/7079101231.html,1150,-87.709156,41.930032
1661, (Logan Square),1 Bedroom Amazing Location,https://chicago.craigslist.org/chc/apa/d/chicago-1-bedroom-amazing-location/7082503965.html,1150,-87.709156,41.930032
1662, (Chicago - Logan Square),Renovated Logan Square 1 Bed. Steps to Blue Line.,https://chicago.craigslist.org/chc/apa/d/chicago-renovated-logan-square-1-bed/7084040546.html,1595,-87.710856,41.930042
